Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Average_score
1,2.0,0.0,0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,260
1,3.0,0.0,1,0.0,3.0,2.0,0.0,1.0,0.0,0.0,206
0,3.0,3.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,168
1,2.0,2.0,1,1.0,1.0,0.0,0.0,4.0,0.0,0.0,195
1,1.0,1.0,1,0.0,0.0,1.0,0.0,5.0,1.0,0.0,216
1,2.0,2.0,1,0.0,1.0,1.0,0.0,3.0,0.0,0.0,211
1,2.0,2.0,1,0.0,0.0,2.0,0.0,3.0,0.0,1.0,219
0,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,248
1,3.0,0.0,0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,233
0,2.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,224
0,3.0,0.0,1,0.0,2.0,2.0,0.0,1.0,1.0,1.0,191
0,2.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,229
1,0.0,2.0,1,0.0,1.0,2.0,0.0,4.0,0.0,1.0,281
1,4.0,0.0,1,0.0,2.0,1.0,0.0,3.0,0.0,2.0,170
1,1.0,3.0,0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,266
1,3.0,0.0,0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,233
1,1.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,241
1,3.0,0.0,1,1.0,1.0,0.0,0.0,2.0,1.0,1.0,240
1,2.0,2.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,210
0,1.0,0.0,1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,168
0,2.0,0.0,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,164
1,2.0,1.0,1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,211
0,0.0,0.0,0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,192
1,2.0,0.0,0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,130
0,2.0,1.0,0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,215
1,2.0,1.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,223
0,3.0,1.0,0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,180
0,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,2.0,248
1,3.0,0.0,0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,207
1,0.0,1.0,0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,221
0,0.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,0.0,272
1,1.0,0.0,1,0.0,0.0,2.0,0.0,3.0,0.0,0.0,210
0,2.0,2.0,0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,245
0,1.0,1.0,0,0.0,1.0,2.0,0.0,5.0,0.0,2.0,165
1,2.0,4.0,1,0.0,1.0,2.0,0.0,2.0,0.0,0.0,240
1,3.0,3.0,1,0.0,2.0,2.0,0.0,1.0,1.0,2.0,228
1,0.0,0.0,1,0.0,2.0,2.0,0.0,1.0,0.0,1.0,174
0,2.0,1.0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,236
1,2.0,0.0,0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,166
0,0.0,0.0,0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,243
0,3.0,0.0,1,1.0,0.0,0.0,0.0,5.0,1.0,1.0,198
1,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,169
1,4.0,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,187
1,4.0,2.0,0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,150
0,1.0,0.0,1,1.0,0.0,1.0,0.0,5.0,0.0,0.0,251
1,2.0,1.0,0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,164
1,0.0,4.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,183
1,2.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,212
0,1.0,3.0,1,0.0,1.0,1.0,0.0,1.0,1.0,2.0,281
0,3.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,219
1,2.0,1.0,1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,226
0,1.0,2.0,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,271
1,3.0,0.0,1,0.0,1.0,0.0,0.0,2.0,1.0,0.0,211
1,0.0,1.0,0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,130
1,3.0,0.0,1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,267
1,3.0,3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,226
0,1.0,0.0,1,0.0,2.0,2.0,0.0,3.0,0.0,1.0,268
1,2.0,4.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,215
1,3.0,2.0,0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,162
0,2.0,2.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,206
1,1.0,0.0,0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,222
0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,209
1,1.0,0.0,0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,180
0,3.0,2.0,1,0.0,1.0,2.0,0.0,1.0,0.0,2.0,186
0,4.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,185
0,0.0,0.0,0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,228
1,4.0,3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,258
1,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,233
1,1.0,1.0,0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,190
1,4.0,3.0,1,1.0,1.0,2.0,0.0,4.0,1.0,1.0,212
1,2.0,1.0,1,1.0,1.0,1.0,0.0,3.0,0.0,0.0,237
0,2.0,2.0,0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,197
1,2.0,2.0,1,0.0,2.0,2.0,0.0,2.0,0.0,1.0,224
0,3.0,1.0,0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,120
0,1.0,0.0,1,0.0,1.0,0.0,0.0,3.0,0.0,1.0,250
0,1.0,2.0,0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,155
0,2.0,0.0,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,201
1,0.0,3.0,1,0.0,0.0,2.0,0.0,2.0,0.0,1.0,163
1,0.0,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,200
1,1.0,0.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,89
0,2.0,1.0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,200
0,3.0,3.0,1,0.0,1.0,1.0,0.0,4.0,1.0,2.0,261
0,1.0,0.0,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,153
0,2.0,1.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,196
0,3.0,1.0,0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,216
1,2.0,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,195
1,3.0,2.0,1,1.0,1.0,2.0,0.0,1.0,0.0,1.0,206
0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,1.0,1.0,215
0,2.0,1.0,0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,183
0,2.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,203
1,2.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,1.0,192
0,1.0,0.0,0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,198
0,3.0,1.0,1,1.0,2.0,1.0,0.0,5.0,0.0,0.0,241
1,3.0,2.0,0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,256
0,4.0,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,178
1,1.0,0.0,0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,219
1,1.0,2.0,1,0.0,3.0,2.0,0.0,4.0,0.0,1.0,184
0,3.0,0.0,0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,168
1,0.0,2.0,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,290
0,2.0,4.0,1,1.0,0.0,2.0,0.0,1.0,1.0,0.0,217
1,1.0,3.0,1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,198
1,0.0,0.0,1,0.0,0.0,2.0,0.0,4.0,1.0,1.0,291
1,4.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,209
0,2.0,0.0,1,0.0,3.0,1.0,0.0,0.0,1.0,1.0,194
1,0.0,4.0,0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,290
0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,188
0,0.0,4.0,0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,223
0,1.0,2.0,1,0.0,1.0,1.0,0.0,5.0,0.0,1.0,252
0,0.0,2.0,1,0.0,1.0,2.0,0.0,3.0,1.0,1.0,207
0,1.0,0.0,1,0.0,1.0,1.0,0.0,3.0,1.0,1.0,199
1,3.0,1.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,152
1,2.0,4.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,120
0,3.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,246
1,1.0,3.0,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,272
1,0.0,0.0,1,1.0,1.0,1.0,0.0,4.0,0.0,1.0,234
1,0.0,1.0,1,0.0,1.0,2.0,0.0,2.0,1.0,0.0,230
1,0.0,0.0,1,1.0,1.0,1.0,0.0,2.0,0.0,0.0,241
1,2.0,0.0,0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,162
0,3.0,0.0,1,0.0,1.0,2.0,0.0,4.0,1.0,1.0,189
1,4.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,158
1,2.0,1.0,0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,155
0,2.0,0.0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,238
1,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,236
1,2.0,3.0,1,1.0,1.0,2.0,0.0,3.0,0.0,0.0,226
1,2.0,1.0,1,0.0,1.0,1.0,0.0,3.0,0.0,1.0,242
0,2.0,1.0,0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,206
1,4.0,1.0,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,118
1,1.0,2.0,1,1.0,1.0,1.0,0.0,2.0,1.0,1.0,247
0,2.0,1.0,1,0.0,3.0,1.0,0.0,1.0,1.0,2.0,171
1,4.0,1.0,1,1.0,2.0,2.0,0.0,1.0,1.0,1.0,296
0,0.0,0.0,1,1.0,2.0,1.0,0.0,2.0,0.0,0.0,228
0,3.0,2.0,1,0.0,1.0,2.0,0.0,4.0,0.0,0.0,191
0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,142
1,2.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,118
0,0.0,0.0,0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,166
1,2.0,3.0,1,0.0,1.0,1.0,0.0,3.0,1.0,1.0,230
0,3.0,3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,2.0,245
0,4.0,4.0,0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,148
1,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,142
1,1.0,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,268
1,2.0,0.0,0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,202
1,0.0,1.0,1,0.0,0.0,1.0,0.0,5.0,0.0,0.0,200
0,3.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,229
1,2.0,3.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,211
0,2.0,3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,246
1,2.0,2.0,1,0.0,2.0,1.0,0.0,4.0,1.0,2.0,233
1,3.0,0.0,1,1.0,1.0,0.0,0.0,3.0,0.0,0.0,221
1,4.0,0.0,1,0.0,1.0,1.0,0.0,3.0,1.0,2.0,202
0,2.0,3.0,1,1.0,0.0,2.0,0.0,1.0,1.0,0.0,258
1,2.0,2.0,1,0.0,1.0,2.0,0.0,1.0,0.0,2.0,199
0,4.0,1.0,1,1.0,1.0,1.0,0.0,2.0,0.0,2.0,233
1,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,268
0,1.0,0.0,1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,233
1,3.0,3.0,0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,246
1,2.0,3.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,149
0,1.0,0.0,1,0.0,1.0,2.0,0.0,2.0,0.0,0.0,156
1,3.0,1.0,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,172
1,0.0,3.0,1,0.0,2.0,0.0,0.0,5.0,0.0,1.0,241
1,3.0,1.0,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,237
0,0.0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,192
0,1.0,4.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,215
1,0.0,1.0,1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,251
0,3.0,4.0,0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,162
1,0.0,0.0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0,193
0,4.0,1.0,1,1.0,2.0,1.0,0.0,2.0,1.0,1.0,172
1,1.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,214
0,0.0,0.0,1,0.0,2.0,2.0,0.0,4.0,0.0,1.0,249
0,2.0,0.0,0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,140
0,2.0,2.0,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,163
1,0.0,0.0,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,218
0,1.0,1.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,268
1,0.0,1.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,233
0,1.0,0.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,219
0,0.0,2.0,0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,105
1,1.0,3.0,0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,208
1,0.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,2.0,185
0,0.0,0.0,0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,171
0,1.0,1.0,0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,226
1,1.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,2.0,205
1,1.0,0.0,1,1.0,2.0,2.0,0.0,2.0,0.0,0.0,242
0,2.0,0.0,0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,236
0,3.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,206
0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,183
1,3.0,0.0,1,0.0,0.0,1.0,0.0,2.0,1.0,0.0,180
1,3.0,1.0,1,1.0,1.0,1.0,0.0,3.0,0.0,1.0,276
1,3.0,0.0,1,0.0,1.0,1.0,0.0,5.0,0.0,2.0,154
1,2.0,3.0,0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,278
1,3.0,3.0,1,0.0,0.0,1.0,0.0,4.0,1.0,1.0,186
1,0.0,0.0,0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,269
1,2.0,0.0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,188
0,0.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,233
0,1.0,4.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,245
0,1.0,0.0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,163
0,3.0,1.0,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,118
0,0.0,1.0,0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,154
1,2.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,227
0,3.0,1.0,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,182
0,2.0,2.0,0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,157
1,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,88
1,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,235
0,0.0,1.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,159
0,2.0,2.0,1,0.0,2.0,2.0,0.0,5.0,0.0,0.0,264
1,4.0,3.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,165
0,4.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,187
1,3.0,1.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,181
1,1.0,0.0,0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,182
0,0.0,3.0,0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,191
0,2.0,1.0,1,1.0,2.0,2.0,0.0,1.0,0.0,2.0,247
1,3.0,4.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,253
0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,206
1,1.0,1.0,1,0.0,1.0,1.0,0.0,2.0,0.0,2.0,232
1,3.0,1.0,1,0.0,1.0,2.0,0.0,2.0,1.0,1.0,260
0,1.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,203
0,3.0,1.0,1,1.0,1.0,0.0,0.0,4.0,0.0,0.0,232
1,0.0,3.0,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,218
0,2.0,0.0,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,186
0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,212
1,2.0,2.0,0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,229
1,1.0,1.0,1,1.0,0.0,1.0,0.0,3.0,0.0,2.0,168
1,2.0,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,233
0,2.0,4.0,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,243
1,4.0,3.0,1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,191
0,1.0,4.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,294
1,3.0,1.0,0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,174
1,0.0,0.0,1,0.0,2.0,2.0,0.0,1.0,0.0,1.0,248
0,3.0,3.0,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,114
1,4.0,2.0,0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,175
1,2.0,0.0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,221
0,0.0,1.0,0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,170
0,0.0,2.0,1,0.0,1.0,1.0,0.0,2.0,1.0,0.0,246
0,1.0,0.0,1,0.0,1.0,1.0,0.0,2.0,0.0,0.0,169
1,1.0,0.0,1,0.0,1.0,2.0,0.0,5.0,1.0,0.0,254
0,0.0,1.0,1,1.0,0.0,2.0,0.0,3.0,1.0,1.0,276
0,4.0,0.0,0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,134
1,3.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,209
1,2.0,3.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,228
0,1.0,4.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,172
1,3.0,0.0,1,1.0,1.0,1.0,0.0,2.0,1.0,0.0,265
1,2.0,1.0,0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,211
0,3.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,130
1,2.0,1.0,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,158
0,1.0,0.0,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,184
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,161
0,3.0,0.0,1,0.0,2.0,2.0,0.0,3.0,1.0,1.0,238
0,3.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,274
0,0.0,2.0,0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,148
0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,213
0,2.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,134
0,0.0,1.0,0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,188
0,2.0,4.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,241
0,2.0,2.0,0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,215
0,3.0,2.0,0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,253
0,1.0,0.0,0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,171
0,2.0,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,149
0,0.0,3.0,0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,208
1,2.0,1.0,0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,208
0,2.0,3.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,230
1,1.0,1.0,0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,222
0,1.0,4.0,1,0.0,1.0,0.0,0.0,3.0,1.0,2.0,276
1,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,168
1,4.0,1.0,1,1.0,1.0,1.0,0.0,3.0,0.0,1.0,257
1,1.0,2.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,212
1,2.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,2.0,180
1,2.0,2.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,205
0,2.0,1.0,1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,237
0,3.0,0.0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,145
0,2.0,1.0,1,1.0,2.0,1.0,0.0,5.0,1.0,1.0,197
1,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,241
0,2.0,2.0,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,259
1,4.0,2.0,1,0.0,3.0,1.0,0.0,1.0,0.0,0.0,280
1,0.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,203
1,3.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,278
0,2.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,221
0,3.0,0.0,1,0.0,1.0,1.0,0.0,2.0,1.0,1.0,263
1,2.0,2.0,0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,240
0,2.0,0.0,0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,223
0,3.0,1.0,0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,206
0,1.0,0.0,1,0.0,2.0,1.0,0.0,4.0,1.0,1.0,193
1,0.0,2.0,1,0.0,2.0,2.0,0.0,1.0,0.0,1.0,261
1,1.0,0.0,1,0.0,1.0,2.0,0.0,0.0,0.0,1.0,150
0,1.0,0.0,1,1.0,2.0,2.0,0.0,2.0,1.0,2.0,240
0,0.0,0.0,1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,237
1,2.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,240
1,3.0,0.0,0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,198
1,3.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,150
0,0.0,4.0,0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,122
0,3.0,0.0,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,206
0,1.0,3.0,1,1.0,1.0,2.0,0.0,0.0,0.0,2.0,218
0,2.0,2.0,1,0.0,1.0,1.0,0.0,2.0,1.0,0.0,243
1,2.0,3.0,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,215
1,1.0,0.0,1,1.0,1.0,2.0,0.0,2.0,0.0,2.0,255
1,0.0,0.0,0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,130
1,1.0,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,149
1,3.0,2.0,1,1.0,0.0,2.0,0.0,2.0,0.0,0.0,190
1,0.0,0.0,1,1.0,1.0,1.0,0.0,2.0,0.0,2.0,232
0,0.0,0.0,0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,194
1,2.0,0.0,1,0.0,0.0,1.0,0.0,3.0,1.0,1.0,164
1,2.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228
1,2.0,0.0,0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,195
1,1.0,0.0,1,0.0,1.0,1.0,0.0,4.0,1.0,0.0,264
1,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,237
1,0.0,4.0,1,0.0,2.0,0.0,0.0,4.0,1.0,0.0,286
1,2.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,265
1,2.0,1.0,1,0.0,0.0,0.0,0.0,4.0,0.0,2.0,207
1,3.0,0.0,1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,186
1,4.0,0.0,1,1.0,1.0,2.0,0.0,1.0,1.0,0.0,189
1,2.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,236
1,2.0,2.0,1,0.0,1.0,2.0,0.0,2.0,1.0,1.0,186
1,3.0,0.0,1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,271
0,3.0,1.0,1,1.0,2.0,2.0,0.0,4.0,1.0,1.0,175
1,2.0,0.0,1,0.0,1.0,1.0,0.0,5.0,1.0,2.0,193
0,4.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,210
1,1.0,0.0,1,0.0,0.0,1.0,0.0,3.0,0.0,1.0,196
1,0.0,2.0,0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,228
1,1.0,1.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,210
1,3.0,0.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,193
1,3.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,232
1,2.0,1.0,0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,181
1,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,168
0,1.0,1.0,1,1.0,1.0,2.0,0.0,1.0,1.0,1.0,232
1,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,1.0,0.0,259
0,2.0,2.0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,228
1,3.0,3.0,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,169
0,0.0,3.0,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,251
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,206
1,2.0,4.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,219
1,1.0,2.0,1,1.0,2.0,1.0,0.0,2.0,1.0,0.0,292
1,2.0,4.0,1,1.0,2.0,1.0,0.0,4.0,0.0,0.0,208
1,1.0,0.0,0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,189
0,2.0,1.0,0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,176
0,1.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,185
